MB_CODE_2011,LGA_CODE_2013,LGA_NAME_2013,STATE_CODE_2011,STATE_NAME_2011,AREA_ALBERS_SQKM
70028881000,70420,Barkly (S),7,Northern Territory,30269.3750
70028850000,70420,Barkly (S),7,Northern Territory,33393.5546
70028840000,70420,Barkly (S),7,Northern Territory,47520.8489
70028830000,70420,Barkly (S),7,Northern Territory,19844.4797
70028820000,70420,Barkly (S),7,Northern Territory,26746.8499
70028280000,70420,Barkly (S),7,Northern Territory,0.2253
70032380000,70420,Barkly (S),7,Northern Territory,39159.6164
70032370000,70420,Barkly (S),7,Northern Territory,22847.6208
70032352000,70420,Barkly (S),7,Northern Territory,6.1761
70032351000,70420,Barkly (S),7,Northern Territory,28760.4304
70032340000,70420,Barkly (S),7,Northern Territory,17023.1327
70032310000,70420,Barkly (S),7,Northern Territory,435.0433
70032290000,70420,Barkly (S),7,Northern Territory,6.6182
70032270000,70420,Barkly (S),7,Northern Territory,0.9976
70028220000,70420,Barkly (S),7,Northern Territory,28.2562
70032127000,70420,Barkly (S),7,Northern Territory,17.3529
70032126000,70420,Barkly (S),7,Northern Territory,0.4274
70032125000,70420,Barkly (S),7,Northern Territory,0.2522
70032124000,70420,Barkly (S),7,Northern Territory,3.3091
70032123000,70420,Barkly (S),7,Northern Territory,0.0694
70032122000,70420,Barkly (S),7,Northern Territory,0.8379
70032121000,70420,Barkly (S),7,Northern Territory,15.0433
70032110000,70420,Barkly (S),7,Northern Territory,0.1756
70032100000,70420,Barkly (S),7,Northern Territory,0.0569
70032090000,70420,Barkly (S),7,Northern Territory,0.0506
70032080000,70420,Barkly (S),7,Northern Territory,0.0429
70032070000,70420,Barkly (S),7,Northern Territory,0.0423
70032060000,70420,Barkly (S),7,Northern Territory,0.0369
70032050000,70420,Barkly (S),7,Northern Territory,0.0325
70032042000,70420,Barkly (S),7,Northern Territory,0.0423
70032041000,70420,Barkly (S),7,Northern Territory,0.0463
70032030000,70420,Barkly (S),7,Northern Territory,0.0311
70032020000,70420,Barkly (S),7,Northern Territory,0.0154
70032010000,70420,Barkly (S),7,Northern Territory,0.0054
70032000000,70420,Barkly (S),7,Northern Territory,0.0053
70031980000,70420,Barkly (S),7,Northern Territory,0.0496
70031970000,70420,Barkly (S),7,Northern Territory,0.0433
70031960000,70420,Barkly (S),7,Northern Territory,0.0178
70031950000,70420,Barkly (S),7,Northern Territory,0.1550
70031940000,70420,Barkly (S),7,Northern Territory,0.1138
70031930000,70420,Barkly (S),7,Northern Territory,0.0969
70031920000,70420,Barkly (S),7,Northern Territory,0.0436
70031910000,70420,Barkly (S),7,Northern Territory,0.0444
70031900000,70420,Barkly (S),7,Northern Territory,0.0399
70031890000,70420,Barkly (S),7,Northern Territory,0.0373
70031880000,70420,Barkly (S),7,Northern Territory,0.0165
70031873000,70420,Barkly (S),7,Northern Territory,0.1271
70031872000,70420,Barkly (S),7,Northern Territory,0.1384
70031871000,70420,Barkly (S),7,Northern Territory,0.1651
70031860000,70420,Barkly (S),7,Northern Territory,0.0550
70031850000,70420,Barkly (S),7,Northern Territory,0.0550
70031842000,70420,Barkly (S),7,Northern Territory,0.0679
